member_id,member_name,segment,age,gender,income_level,membership_type,join_date
MEM-20742,Gina Ward,Corporate,35,Female,Low,Silver,2071-10-15
MEM-20743,Allen Bryant,Corporate,58,Female,Low,Bronze,2071-10-16
MEM-20744,John Davidson,Home Office,60,Male,High,Bronze,2071-10-17
MEM-20745,Bradley Smith,Corporate,22,Male,Medium,Gold,2071-10-18
MEM-20746,Brett Solis MD,Home Office,42,Female,Low,Bronze,2071-10-19
MEM-20747,Alexandra Nguyen,Consumer,18,Male,Low,Bronze,2071-10-20
MEM-20748,Jason Ellis,Consumer,51,Male,Low,Gold,2071-10-21
MEM-20749,Joseph Gibbs,Consumer,20,Female,Medium,Silver,2071-10-22
MEM-20750,Zachary Ramirez,Consumer,34,Female,Low,Gold,2071-10-23
MEM-20751,James Garcia,Home Office,49,Male,Medium,Bronze,2071-10-24
MEM-20752,Steven Orr,Corporate,41,Male,Medium,Bronze,2071-10-25
MEM-20753,Ethan Escobar,Consumer,19,Female,Medium,Silver,2071-10-26
MEM-20754,Ashley Williams,Corporate,18,Female,Medium,Silver,2071-10-27
MEM-20755,Stephen Oliver,Corporate,51,Female,Low,Bronze,2071-10-28
MEM-20756,Stephanie Calhoun,Consumer,25,Female,Medium,Bronze,2071-10-29
MEM-20757,Gary Sherman,Corporate,62,Female,Medium,Gold,2071-10-30
MEM-20758,Jennifer Johns,Home Office,63,Male,Low,Bronze,2071-10-31
MEM-20759,Mr. Scott Murillo MD,Home Office,61,Male,Low,Silver,2071-11-01
MEM-20760,Carrie Johnson,Corporate,26,Male,Medium,Bronze,2071-11-02
MEM-20761,Sherry Atkins,Consumer,45,Male,Low,Bronze,2071-11-03
MEM-20762,Olivia Rosales,Consumer,36,Male,High,Gold,2071-11-04
MEM-20763,Leslie Mcconnell,Consumer,37,Female,Medium,Silver,2071-11-05
MEM-20764,Vincent Brown,Corporate,24,Female,Low,Bronze,2071-11-06
MEM-20765,Patricia Nelson,Consumer,59,Female,Medium,Silver,2071-11-07
MEM-20766,Jared Smith,Consumer,52,Female,High,Silver,2071-11-08
MEM-20767,Justin Guzman,Home Office,36,Male,High,Silver,2071-11-09
MEM-20768,Robert Duncan,Home Office,34,Male,Medium,Gold,2071-11-10
MEM-20769,Christina Long,Corporate,57,Male,Medium,Bronze,2071-11-11
MEM-20770,David Wright,Consumer,35,Female,Medium,Bronze,2071-11-12
MEM-20771,Tammy Henry,Consumer,24,Male,High,Bronze,2071-11-13
MEM-20772,Elizabeth Walker,Consumer,44,Female,Medium,Bronze,2071-11-14
MEM-20773,Andre Finley,Corporate,56,Female,Medium,Bronze,2071-11-15
MEM-20774,Emily Barnes,Consumer,47,Male,Low,Bronze,2071-11-16
MEM-20775,Patricia Chavez,Home Office,40,Female,Low,Silver,2071-11-17
MEM-20776,Dominique Wright,Home Office,37,Male,Medium,Silver,2071-11-18
MEM-20777,Andrew Holmes,Consumer,40,Male,Low,Bronze,2071-11-19
MEM-20778,Monica Delgado,Consumer,43,Female,Medium,Bronze,2071-11-20
MEM-20779,Patricia Chavez DDS,Corporate,65,Female,Medium,Silver,2071-11-21
MEM-20780,Cameron Gaines,Home Office,64,Female,Medium,Bronze,2071-11-22
MEM-20781,Courtney Bowman,Home Office,31,Male,Medium,Bronze,2071-11-23
MEM-20782,Kimberly Brown,Consumer,65,Male,Medium,Bronze,2071-11-24
MEM-20783,Timothy Thomas,Consumer,48,Male,Medium,Bronze,2071-11-25
MEM-20784,Matthew Coleman,Corporate,44,Male,Medium,Bronze,2071-11-26
MEM-20785,Linda Velasquez,Corporate,26,Female,Medium,Bronze,2071-11-27
MEM-20786,Todd Rogers,Consumer,40,Female,Medium,Silver,2071-11-28
MEM-20787,Meredith Turner,Corporate,27,Female,Medium,Bronze,2071-11-29
MEM-20788,John Duran,Corporate,64,Male,Medium,Silver,2071-11-30
MEM-20789,Joseph Jacobson DDS,Consumer,40,Male,High,Silver,2071-12-01
MEM-20790,Cynthia West,Home Office,27,Male,Medium,Bronze,2071-12-02
MEM-20791,Steven Bennett,Consumer,19,Female,Medium,Bronze,2071-12-03
MEM-20792,Mr. Brandon Hansen,Corporate,54,Female,High,Bronze,2071-12-04
MEM-20793,Douglas Evans,Corporate,57,Male,Low,Gold,2071-12-05
MEM-20794,Andre Luna,Consumer,55,Female,Medium,Gold,2071-12-06
MEM-20795,Catherine Benson,Corporate,55,Male,Medium,Bronze,2071-12-07
MEM-20796,Scott Murphy,Corporate,18,Male,High,Bronze,2071-12-08
MEM-20797,Jenna Lane,Home Office,65,Female,High,Silver,2071-12-09
MEM-20798,Elijah Guerrero,Consumer,35,Male,Medium,Bronze,2071-12-10
MEM-20799,Rachel Lewis,Corporate,52,Male,Medium,Silver,2071-12-11
MEM-20800,Joseph Gonzalez,Corporate,24,Female,Low,Bronze,2071-12-12
MEM-20801,Billy Cook,Corporate,61,Female,Low,Gold,2071-12-13
MEM-20802,Morgan Baker,Home Office,59,Male,Medium,Bronze,2071-12-14
MEM-20803,Ethan Bell,Consumer,39,Male,Medium,Silver,2071-12-15
MEM-20804,Natalie Baker,Consumer,42,Female,Low,Gold,2071-12-16
MEM-20805,Mary Hull,Corporate,59,Female,Medium,Silver,2071-12-17
MEM-20806,Michael Hebert,Consumer,40,Male,Low,Silver,2071-12-18
MEM-20807,Jared Hernandez,Home Office,26,Male,Medium,Gold,2071-12-19
MEM-20808,Heather Buck,Corporate,44,Female,Medium,Silver,2071-12-20
MEM-20809,Jeffrey Martinez,Consumer,28,Male,Medium,Silver,2071-12-21
MEM-20810,Dennis Jones,Home Office,68,Male,Medium,Silver,2071-12-22
MEM-20811,Robert York,Consumer,44,Female,Low,Bronze,2071-12-23
MEM-20812,Laura Adams,Corporate,57,Male,Medium,Bronze,2071-12-24
MEM-20813,William Peterson,Consumer,45,Female,Low,Silver,2071-12-25
MEM-20814,Corey Schultz,Consumer,35,Female,Low,Silver,2071-12-26
MEM-20815,Jenny Stephens,Consumer,53,Male,Low,Silver,2071-12-27
MEM-20816,Stacy Miller,Corporate,51,Female,Low,Bronze,2071-12-28
MEM-20817,Jason Alexander,Consumer,30,Female,Medium,Gold,2071-12-29
MEM-20818,Peter Rios,Consumer,63,Female,Medium,Gold,2071-12-30
MEM-20819,Teresa Luna,Consumer,69,Male,Medium,Bronze,2071-12-31
MEM-20820,Sheila Crosby,Consumer,47,Female,Medium,Bronze,2072-01-01
MEM-20821,John Silva,Home Office,45,Male,High,Bronze,2072-01-02
MEM-20822,Sierra Blake,Consumer,39,Female,Medium,Bronze,2072-01-03
MEM-20823,Shaun Stevens,Home Office,41,Female,High,Bronze,2072-01-04
MEM-20824,Karen Fuller,Corporate,64,Female,Medium,Gold,2072-01-05
MEM-20825,Matthew Stephens,Corporate,47,Female,High,Silver,2072-01-06
MEM-20826,Sarah Carter,Consumer,62,Female,Medium,Gold,2072-01-07
MEM-20827,Heather Meyers,Home Office,55,Male,Low,Silver,2072-01-08
MEM-20828,Stacy Hess,Consumer,37,Male,Low,Gold,2072-01-09
MEM-20829,Travis Lloyd,Corporate,23,Female,Medium,Bronze,2072-01-10
MEM-20830,Amber Reeves,Home Office,50,Female,Medium,Silver,2072-01-11
MEM-20831,Regina Turner,Home Office,64,Male,Medium,Bronze,2072-01-12
MEM-20832,Sean Houston,Corporate,55,Female,High,Gold,2072-01-13
MEM-20833,Tamara Peterson,Home Office,32,Female,Medium,Silver,2072-01-14
MEM-20834,Jessica Palmer,Corporate,32,Male,Medium,Silver,2072-01-15
MEM-20835,Michael Wheeler,Consumer,49,Female,Medium,Bronze,2072-01-16
MEM-20836,Kayla Leonard,Consumer,31,Male,High,Gold,2072-01-17
MEM-20837,Sydney Jacobson,Consumer,59,Female,Medium,Gold,2072-01-18
MEM-20838,Andrew Robinson,Consumer,25,Male,Medium,Gold,2072-01-19
MEM-20839,Larry Moore,Corporate,53,Male,Low,Bronze,2072-01-20
MEM-20840,Mr. Robert Miller,Corporate,39,Male,Medium,Bronze,2072-01-21
MEM-20841,Jessica Sandoval,Consumer,55,Male,Medium,Bronze,2072-01-22
MEM-20842,Kyle Diaz,Home Office,37,Female,Medium,Bronze,2072-01-23
MEM-20843,Douglas Bowers,Consumer,41,Female,Medium,Bronze,2072-01-24
MEM-20844,Gabriella Miller,Home Office,38,Male,Medium,Bronze,2072-01-25
MEM-20845,Sierra Lopez,Home Office,45,Female,Medium,Bronze,2072-01-26
MEM-20846,James Myers,Home Office,66,Female,Low,Bronze,2072-01-27
MEM-20847,Mathew Jones,Home Office,40,Female,Medium,Gold,2072-01-28
MEM-20848,Pamela Vincent,Consumer,41,Female,Low,Bronze,2072-01-29
MEM-20849,John Holt,Corporate,56,Male,Medium,Bronze,2072-01-30
MEM-20850,Gina Martinez,Consumer,61,Female,Low,Silver,2072-01-31
MEM-20851,Bailey Parsons,Consumer,40,Female,High,Gold,2072-02-01
MEM-20852,Deanna Tate,Corporate,21,Female,Low,Bronze,2072-02-02
MEM-20853,Jenna Perry,Consumer,63,Female,Low,Gold,2072-02-03
MEM-20854,Ana Martin,Home Office,21,Female,Medium,Bronze,2072-02-04
MEM-20855,Brianna Johnson DDS,Home Office,47,Male,Medium,Gold,2072-02-05
MEM-20856,Desiree Mccarthy,Consumer,65,Female,Medium,Gold,2072-02-06
MEM-20857,Jennifer Butler,Corporate,45,Female,Medium,Silver,2072-02-07
MEM-20858,Michael Moreno,Consumer,48,Female,Medium,Silver,2072-02-08
MEM-20859,Rachel Reed,Home Office,50,Female,Medium,Silver,2072-02-09
MEM-20860,Marie Jones,Corporate,67,Male,Medium,Bronze,2072-02-10
MEM-20861,Wayne Marshall,Consumer,36,Female,Medium,Bronze,2072-02-11
MEM-20862,Miguel Price,Consumer,27,Female,Medium,Bronze,2072-02-12
MEM-20863,Matthew Obrien,Consumer,42,Male,Low,Bronze,2072-02-13
MEM-20864,Mark White MD,Home Office,54,Female,Medium,Gold,2072-02-14
MEM-20865,Edwin Jensen,Consumer,30,Male,Medium,Silver,2072-02-15
MEM-20866,Brian Le,Consumer,23,Female,Low,Bronze,2072-02-16
MEM-20867,Dawn Guerrero,Home Office,47,Female,High,Bronze,2072-02-17
MEM-20868,James Love,Home Office,40,Male,High,Silver,2072-02-18
MEM-20869,Lisa Fitzgerald MD,Home Office,53,Male,Medium,Silver,2072-02-19
MEM-20870,David Bradford,Corporate,33,Male,Low,Bronze,2072-02-20
MEM-20871,Daniel Martin,Corporate,25,Female,Medium,Silver,2072-02-21
MEM-20872,Tiffany Anthony,Corporate,33,Female,High,Bronze,2072-02-22
MEM-20873,Deborah Brock,Consumer,28,Female,Medium,Bronze,2072-02-23
MEM-20874,Michael Johnson,Corporate,18,Male,Medium,Bronze,2072-02-24
MEM-20875,Jennifer Anderson,Consumer,39,Male,Low,Silver,2072-02-25
MEM-20876,Allison Berg,Consumer,35,Female,Low,Silver,2072-02-26
MEM-20877,Jessica Rios,Home Office,53,Female,Medium,Silver,2072-02-27
MEM-20878,Laura Harris,Consumer,28,Male,Medium,Bronze,2072-02-28
MEM-20879,Lisa Owens,Home Office,37,Male,Medium,Bronze,2072-02-29
MEM-20880,Kathleen Anderson,Consumer,27,Female,Medium,Silver,2072-03-01
MEM-20881,Erika Thompson,Consumer,65,Female,Low,Bronze,2072-03-02
MEM-20882,Rachel Smith,Corporate,27,Female,Low,Silver,2072-03-03
MEM-20883,James Carter,Corporate,54,Female,Medium,Bronze,2072-03-04
MEM-20884,Crystal Rangel,Corporate,67,Male,Low,Bronze,2072-03-05
MEM-20885,Shannon Kelly,Home Office,39,Female,Medium,Gold,2072-03-06
MEM-20886,Lucas Chaney,Consumer,28,Male,Medium,Bronze,2072-03-07
MEM-20887,Oscar Williams,Home Office,52,Female,Low,Gold,2072-03-08
MEM-20888,Jennifer Phelps,Consumer,26,Female,Medium,Gold,2072-03-09
MEM-20889,Emily Lee,Home Office,32,Female,Low,Silver,2072-03-10
MEM-20890,Heather Walker,Consumer,68,Male,Medium,Gold,2072-03-11
MEM-20891,Barbara Smith,Home Office,36,Female,Low,Silver,2072-03-12
MEM-20892,Jennifer Roth,Corporate,54,Male,Medium,Bronze,2072-03-13
MEM-20893,Mary Lewis,Consumer,23,Female,High,Silver,2072-03-14
MEM-20894,Ashley Hatfield,Home Office,53,Female,Medium,Silver,2072-03-15
MEM-20895,Nicholas Brown,Consumer,61,Male,Medium,Silver,2072-03-16
MEM-20896,Nicole Sloan,Consumer,22,Female,Medium,Bronze,2072-03-17
MEM-20897,Kelly Thompson,Home Office,20,Male,High,Bronze,2072-03-18
MEM-20898,Mrs. Victoria Mccoy,Consumer,27,Male,High,Gold,2072-03-19
MEM-20899,Katelyn Smith,Consumer,30,Male,Medium,Gold,2072-03-20
MEM-20900,Mark Barker,Corporate,21,Female,Medium,Gold,2072-03-21
MEM-20901,Abigail Jensen,Home Office,57,Female,Medium,Bronze,2072-03-22
MEM-20902,Mary Cook,Consumer,50,Male,Medium,Bronze,2072-03-23
MEM-20903,Michael Gibson,Corporate,69,Female,Medium,Gold,2072-03-24
MEM-20904,Cody Russell,Corporate,51,Female,Low,Gold,2072-03-25
MEM-20905,Karen Allen,Home Office,53,Female,High,Silver,2072-03-26
MEM-20906,Victoria Gonzalez,Home Office,50,Male,Low,Bronze,2072-03-27
MEM-20907,Kathy Cantu,Corporate,38,Male,Medium,Bronze,2072-03-28
MEM-20908,Alexis Bates,Corporate,56,Female,Medium,Silver,2072-03-29
MEM-20909,James Scott,Consumer,22,Male,Medium,Bronze,2072-03-30
MEM-20910,Mandy Burns,Consumer,62,Female,Low,Gold,2072-03-31
MEM-20911,Tony Lucero,Corporate,30,Female,Medium,Bronze,2072-04-01
MEM-20912,Trevor Morgan,Home Office,57,Female,High,Bronze,2072-04-02
MEM-20913,Seth Wilson,Corporate,34,Female,Medium,Bronze,2072-04-03
MEM-20914,Michael Christensen,Consumer,27,Female,Medium,Silver,2072-04-04
MEM-20915,Kayla Ellis,Consumer,27,Female,Medium,Silver,2072-04-05
MEM-20916,Justin Griffin,Corporate,19,Male,Medium,Bronze,2072-04-06
MEM-20917,Teresa Peterson,Corporate,55,Female,Low,Bronze,2072-04-07
MEM-20918,Jonathan Medina,Corporate,38,Male,High,Bronze,2072-04-08
MEM-20919,Patricia Hudson,Corporate,18,Male,Medium,Bronze,2072-04-09
MEM-20920,John Bright,Consumer,47,Female,Low,Bronze,2072-04-10
MEM-20921,Don Watkins,Home Office,35,Male,Medium,Bronze,2072-04-11
MEM-20922,Ann Williams,Corporate,52,Female,Medium,Gold,2072-04-12
MEM-20923,Ashley Gallagher,Consumer,56,Male,Medium,Gold,2072-04-13
MEM-20924,Melissa Foley,Consumer,65,Female,High,Silver,2072-04-14
MEM-20925,Abigail Kim,Home Office,39,Female,Low,Gold,2072-04-15
MEM-20926,Nancy Moore,Home Office,20,Male,Medium,Silver,2072-04-16
MEM-20927,Terri Dunlap,Consumer,23,Female,Medium,Bronze,2072-04-17
MEM-20928,Gregory Murphy,Consumer,53,Female,High,Bronze,2072-04-18
MEM-20929,Michael Casey,Consumer,33,Male,High,Gold,2072-04-19
MEM-20930,Cynthia Park,Consumer,20,Female,Medium,Bronze,2072-04-20
MEM-20931,Joel Mclaughlin,Corporate,53,Male,Medium,Silver,2072-04-21
MEM-20932,Kimberly Palmer,Corporate,28,Female,Low,Silver,2072-04-22
MEM-20933,Caroline Lee,Corporate,34,Female,High,Bronze,2072-04-23
MEM-20934,Sherry Walker,Corporate,36,Male,High,Gold,2072-04-24
MEM-20935,Tracy Nguyen,Consumer,25,Female,Medium,Silver,2072-04-25
MEM-20936,Derek White,Consumer,31,Male,Low,Bronze,2072-04-26
MEM-20937,Laura Andrade,Consumer,43,Male,High,Silver,2072-04-27
MEM-20938,Natalie Hutchinson,Consumer,65,Male,Medium,Gold,2072-04-28
MEM-20939,Brandon Warner,Consumer,42,Female,Medium,Gold,2072-04-29
MEM-20940,Robin Gates,Corporate,68,Male,Medium,Gold,2072-04-30
MEM-20941,Christina Jones,Home Office,65,Male,Medium,Bronze,2072-05-01
MEM-20942,Lori Carpenter,Corporate,27,Female,Low,Bronze,2072-05-02
MEM-20943,Rachel Noble,Home Office,49,Male,Medium,Bronze,2072-05-03
MEM-20944,Anthony Dean,Corporate,32,Female,Medium,Bronze,2072-05-04
MEM-20945,John Rodriguez,Corporate,21,Male,Medium,Silver,2072-05-05
MEM-20946,Michael Porter,Consumer,45,Female,High,Bronze,2072-05-06
MEM-20947,Mary Jackson,Home Office,21,Female,High,Bronze,2072-05-07
MEM-20948,James Rangel,Consumer,30,Female,Medium,Gold,2072-05-08
MEM-20949,Lauren Brown,Consumer,29,Female,Medium,Bronze,2072-05-09
MEM-20950,Megan Nunez,Consumer,32,Female,Low,Gold,2072-05-10
MEM-20951,Lindsey Palmer,Home Office,46,Female,Low,Bronze,2072-05-11
MEM-20952,Mandy Barber,Home Office,40,Male,Low,Bronze,2072-05-12
MEM-20953,Daniel Davis,Corporate,30,Male,Low,Bronze,2072-05-13
MEM-20954,Mason Smith,Corporate,55,Female,Medium,Bronze,2072-05-14
MEM-20955,Kevin Morgan,Corporate,63,Male,Low,Bronze,2072-05-15
MEM-20956,Joseph Tucker,Home Office,52,Female,Low,Bronze,2072-05-16
MEM-20957,Danny Morris,Corporate,57,Male,Low,Silver,2072-05-17
MEM-20958,Kent Singh,Home Office,29,Female,High,Bronze,2072-05-18
MEM-20959,Kaitlyn White,Consumer,47,Male,Low,Bronze,2072-05-19
MEM-20960,Mary Martinez,Consumer,63,Male,Medium,Silver,2072-05-20
MEM-20961,Bradley Morris,Home Office,22,Female,High,Bronze,2072-05-21
MEM-20962,Lauren Patton,Consumer,19,Male,High,Gold,2072-05-22
MEM-20963,Cynthia Quinn,Home Office,59,Female,High,Gold,2072-05-23
MEM-20964,Chelsey Gibbs,Corporate,47,Female,Medium,Bronze,2072-05-24
MEM-20965,Melissa Brown,Home Office,52,Male,Medium,Gold,2072-05-25
MEM-20966,Kristin Drake,Consumer,27,Male,Low,Bronze,2072-05-26
MEM-20967,Elizabeth James,Corporate,26,Male,Low,Silver,2072-05-27
MEM-20968,John Hall,Consumer,34,Female,High,Silver,2072-05-28
MEM-20969,Carolyn Blair,Corporate,55,Male,High,Bronze,2072-05-29
MEM-20970,Julia Lewis,Corporate,47,Male,Medium,Bronze,2072-05-30
MEM-20971,Maria Mora,Home Office,58,Male,Medium,Silver,2072-05-31
MEM-20972,Daniel Wilkerson,Corporate,52,Male,High,Silver,2072-06-01
MEM-20973,Brittany Stewart,Consumer,24,Male,Low,Silver,2072-06-02
MEM-20974,Carlos Thomas,Home Office,29,Male,High,Silver,2072-06-03
MEM-20975,Melissa Ray,Consumer,67,Female,Medium,Gold,2072-06-04
MEM-20976,Michael Perez,Consumer,59,Male,Medium,Gold,2072-06-05
MEM-20977,Thomas White,Consumer,51,Female,Medium,Bronze,2072-06-06
MEM-20978,Kristin Pope,Home Office,66,Female,Medium,Bronze,2072-06-07
MEM-20979,Gabrielle Nielsen,Consumer,20,Male,Low,Silver,2072-06-08
MEM-20980,Bethany Mclean,Consumer,50,Female,High,Bronze,2072-06-09
MEM-20981,Brandon Smith,Home Office,57,Male,Low,Silver,2072-06-10
MEM-20982,Eileen Li,Home Office,30,Female,Medium,Bronze,2072-06-11
MEM-20983,Christopher Campbell,Consumer,28,Male,Low,Gold,2072-06-12
MEM-20984,Shelley Oliver,Corporate,57,Female,Medium,Bronze,2072-06-13
MEM-20985,Ryan Hicks,Home Office,37,Male,Low,Bronze,2072-06-14
MEM-20986,Michael Lopez,Consumer,48,Male,Low,Silver,2072-06-15
MEM-20987,Sean Ramos,Home Office,50,Male,Medium,Bronze,2072-06-16
MEM-20988,Cody Daniels,Corporate,51,Female,Medium,Gold,2072-06-17
MEM-20989,Margaret Houston,Corporate,67,Male,Medium,Gold,2072-06-18
MEM-20990,Mary Luna,Consumer,67,Female,High,Bronze,2072-06-19
MEM-20991,Sandra Ramos,Corporate,26,Male,High,Bronze,2072-06-20
MEM-20992,Rachael Howell,Consumer,24,Male,Medium,Bronze,2072-06-21
MEM-20993,Charles Riley,Corporate,26,Female,Medium,Bronze,2072-06-22
MEM-20994,Samantha Freeman,Consumer,59,Male,High,Bronze,2072-06-23
MEM-20995,Tracie Holden,Consumer,43,Female,High,Bronze,2072-06-24
MEM-20996,Stephanie Jones PhD,Consumer,19,Male,Low,Gold,2072-06-25
MEM-20997,David Sanford,Home Office,22,Female,Low,Gold,2072-06-26
MEM-20998,Mr. Timothy Wade,Consumer,66,Female,Medium,Silver,2072-06-27
MEM-20999,Russell Johnson,Consumer,19,Male,High,Bronze,2072-06-28
MEM-21000,Amanda Adams,Consumer,69,Male,Medium,Bronze,2072-06-29
MEM-21001,Alicia Walton,Corporate,27,Female,Medium,Silver,2072-06-30
MEM-21002,Jody Williams,Consumer,48,Male,High,Bronze,2072-07-01
MEM-21003,Thomas Warren,Corporate,50,Female,Low,Silver,2072-07-02
MEM-21004,Kimberly Gonzalez,Consumer,61,Female,Medium,Bronze,2072-07-03
MEM-21005,Brittany Jones,Consumer,64,Male,Medium,Silver,2072-07-04
MEM-21006,Madison Carter,Corporate,23,Female,Low,Silver,2072-07-05
MEM-21007,Jason Brown,Home Office,31,Female,Medium,Silver,2072-07-06
MEM-21008,Anita Travis,Consumer,31,Female,Medium,Silver,2072-07-07
MEM-21009,Amy Anderson,Consumer,32,Male,Low,Bronze,2072-07-08
MEM-21010,Valerie Fuller,Consumer,50,Male,Low,Silver,2072-07-09
MEM-21011,Olivia Jackson,Corporate,48,Male,Medium,Silver,2072-07-10
MEM-21012,Sharon Gutierrez,Consumer,34,Male,High,Bronze,2072-07-11
MEM-21013,Heidi Boone,Home Office,60,Female,Low,Gold,2072-07-12
MEM-21014,Bobby Hughes,Consumer,32,Male,Low,Bronze,2072-07-13
MEM-21015,Dwayne Watkins,Consumer,37,Male,Low,Bronze,2072-07-14
MEM-21016,Amy Adams,Consumer,65,Male,Medium,Silver,2072-07-15
MEM-21017,Tiffany Jensen,Corporate,38,Male,Medium,Silver,2072-07-16
MEM-21018,Erik Davis,Corporate,46,Male,High,Bronze,2072-07-17
MEM-21019,Jennifer Chavez,Consumer,26,Female,High,Silver,2072-07-18
MEM-21020,Amy Green,Home Office,46,Male,Medium,Bronze,2072-07-19
MEM-21021,Joshua Alexander,Consumer,61,Male,Medium,Silver,2072-07-20
MEM-21022,Paige Mcmillan,Corporate,51,Male,Medium,Bronze,2072-07-21
MEM-21023,Mr. Stephen Simpson,Corporate,64,Male,Medium,Bronze,2072-07-22
MEM-21024,Nicole Dean,Consumer,26,Female,High,Gold,2072-07-23
MEM-21025,Gary Flowers,Home Office,65,Male,Low,Gold,2072-07-24
MEM-21026,Sandra Garcia,Home Office,47,Female,Low,Bronze,2072-07-25
MEM-21027,Tiffany Evans,Consumer,34,Male,High,Bronze,2072-07-26
MEM-21028,Brandon Gonzales,Corporate,69,Female,Medium,Silver,2072-07-27
MEM-21029,Melinda Huffman MD,Consumer,21,Male,Medium,Gold,2072-07-28
MEM-21030,Mark Jones,Corporate,57,Female,High,Silver,2072-07-29
MEM-21031,Jason Jones,Consumer,49,Female,Medium,Gold,2072-07-30
MEM-21032,Susan Smith,Home Office,49,Male,Low,Bronze,2072-07-31
MEM-21033,Charles Elliott,Consumer,24,Female,Medium,Bronze,2072-08-01
MEM-21034,Kevin Simmons,Consumer,55,Female,Medium,Gold,2072-08-02
MEM-21035,Haley Christensen,Consumer,49,Male,High,Silver,2072-08-03
MEM-21036,Christian Henderson,Consumer,22,Female,High,Silver,2072-08-04
MEM-21037,Peter Adams,Corporate,59,Male,Medium,Silver,2072-08-05
MEM-21038,Laura Orr,Consumer,20,Female,Low,Bronze,2072-08-06
MEM-21039,Seth Zimmerman,Corporate,37,Male,Medium,Gold,2072-08-07
MEM-21040,Dennis Silva,Consumer,34,Female,High,Bronze,2072-08-08
MEM-21041,Barry Patterson,Corporate,33,Female,Low,Bronze,2072-08-09
MEM-21042,Renee Johnson,Corporate,28,Female,Medium,Silver,2072-08-10
MEM-21043,William Hernandez,Home Office,30,Female,Low,Bronze,2072-08-11
MEM-21044,Adam Whitney,Home Office,35,Female,High,Gold,2072-08-12
MEM-21045,Sarah Mcdonald,Home Office,31,Male,High,Silver,2072-08-13
MEM-21046,Mrs. Denise Hunt,Corporate,51,Male,Medium,Silver,2072-08-14
MEM-21047,Tim Brown,Consumer,29,Female,Medium,Bronze,2072-08-15
MEM-21048,Amber Barron,Corporate,39,Female,Medium,Silver,2072-08-16
MEM-21049,Jaclyn Sanders,Home Office,38,Female,High,Bronze,2072-08-17
MEM-21050,William Hoffman,Consumer,43,Female,High,Silver,2072-08-18
MEM-21051,Cameron Kim,Corporate,59,Female,Medium,Bronze,2072-08-19
MEM-21052,Lisa Moyer,Consumer,56,Female,Low,Bronze,2072-08-20
MEM-21053,Mary Willis,Corporate,19,Female,Medium,Silver,2072-08-21
MEM-21054,Melinda Skinner,Consumer,67,Male,Medium,Bronze,2072-08-22
MEM-21055,Christine Walker,Corporate,66,Female,Medium,Bronze,2072-08-23
MEM-21056,Michael Hansen,Corporate,33,Female,High,Bronze,2072-08-24
MEM-21057,Jose Herrera,Home Office,51,Male,Medium,Bronze,2072-08-25
MEM-21058,Jessica Lewis,Corporate,28,Male,Medium,Bronze,2072-08-26
MEM-21059,Allison Fletcher,Home Office,36,Male,High,Bronze,2072-08-27
MEM-21060,Joshua Guzman,Consumer,47,Male,Medium,Bronze,2072-08-28
MEM-21061,Gloria Wright,Consumer,24,Female,Medium,Gold,2072-08-29
MEM-21062,Robert Garcia,Consumer,44,Female,Low,Bronze,2072-08-30
MEM-21063,Jordan Johnson,Consumer,39,Male,Low,Bronze,2072-08-31
MEM-21064,Angela Cox,Consumer,34,Female,Medium,Bronze,2072-09-01
MEM-21065,Gina Mason,Corporate,32,Female,Low,Bronze,2072-09-02
MEM-21066,Heather Berry DVM,Corporate,26,Male,Low,Gold,2072-09-03
MEM-21067,Chris Jackson,Corporate,29,Female,Medium,Silver,2072-09-04
MEM-21068,Tiffany Ellis,Consumer,25,Female,Medium,Bronze,2072-09-05
MEM-21069,Rebecca Johnson,Consumer,19,Female,Medium,Bronze,2072-09-06
MEM-21070,Sydney Perez,Corporate,66,Female,High,Bronze,2072-09-07
MEM-21071,Mr. Anthony Walsh PhD,Consumer,65,Male,Medium,Bronze,2072-09-08
